category,distance,duration,nearby_places,title,url,p_rating,count,itemId
Adventure,11 Kms,Full Day,None,Rishikesh Rafting Point,/india/rishikesh/another-north,3.3,994,7850
Heritage,45 Kms,1-2 Hours,None,Jaipur Museum,/india/jaipur/thought-system,1.8,562,3190
Religious,32 Kms,2-3 Hours,None,Amritsar Church,/india/amritsar/especially-group,1.4,735,2771
Heritage,22 Kms,1-2 Hours,None,Delhi Palace,/india/delhi/down-early-never,1.4,690,5716
Nature,15 Kms,2-3 Hours,None,Shillong Lake,/india/shillong/right-your-hospital,4.4,633,4663
Beach,42 Kms,2-3 Hours,None,Kochi Resort,/india/kochi/defense-standard,2.3,781,4949
Beach,30 Kms,2-3 Hours,None,Goa Beach,/india/goa/look-card-situation,1.9,350,7695
Religious,2 Kms,2-3 Hours,None,Madurai Ghat,/india/madurai/sing-race,1.7,668,8120
Nature,44 Kms,Full Day,None,Ooty Hill Station,/india/ooty/baby-white-budget,4.3,299,4626
Nature,8 Kms,1-2 Hours,None,Leh Lake,/india/leh/clearly-carry-mind,3.9,405,1889
Heritage,29 Kms,1-2 Hours,None,Jaipur Fort,/india/jaipur/positive-firm,1.2,735,7728
Nature,49 Kms,2-3 Hours,None,Shillong Garden,/india/shillong/idea-federal,1.1,567,3648
Religious,20 Kms,2-3 Hours,None,Amritsar Temple,/india/amritsar/mr-mention-white,3.7,82,1451
Religious,8 Kms,2-3 Hours,None,Madurai Church,/india/madurai/strategy-business,1.4,640,8783
Wildlife,30 Kms,1-2 Hours,None,Ranthambore National Park,/india/ranthambore/design-interest,1.9,860,3461
Religious,12 Kms,Half Day,None,Rishikesh Ghat,/india/rishikesh/its-approach-side,4.7,612,4859
Heritage,26 Kms,Full Day,None,Kolkata Fort,/india/kolkata/recently-stand,4.1,699,1793
Adventure,41 Kms,Full Day,None,Manali Rafting Point,/india/manali/admit-him-chance,4.4,59,9292
Religious,4 Kms,Half Day,None,Rishikesh Church,/india/rishikesh/business-model-son,4.1,198,4023
Wildlife,15 Kms,Full Day,None,Sundarbans National Park,/india/sundarbans/strategy-activity,4.7,841,4343
Heritage,4 Kms,2-3 Hours,None,Jaipur Palace,/india/jaipur/very-deep-new-whom,2.9,244,7253
Wildlife,8 Kms,2-3 Hours,None,Jim Corbett Sanctuary,/india/jim corbett/air-drop-across,4.1,696,6394
Wildlife,38 Kms,Full Day,None,Kaziranga National Park,/india/kaziranga/agree-lay-new-build,2.9,831,103
Religious,46 Kms,2-3 Hours,None,Amritsar Church,/india/amritsar/guess-last-outside,4.7,440,870
Religious,39 Kms,1-2 Hours,None,Amritsar Ghat,/india/amritsar/economic-method,1.1,382,5914
Beach,32 Kms,2-3 Hours,None,Chennai Beach,/india/chennai/least-us-however,1.6,73,8035
Nature,19 Kms,1-2 Hours,None,Leh Lake,/india/leh/return-visit-author,4.6,811,409
Beach,4 Kms,Half Day,None,Puri Beach,/india/puri/require-true,3.2,418,8704
Nature,37 Kms,Full Day,None,Ooty Hill Station,/india/ooty/citizen-position,1.6,305,5846
Heritage,3 Kms,1-2 Hours,None,Delhi Fort,/india/delhi/strategy-strong-mrs,1.5,739,7098
Nature,1 Kms,1-2 Hours,None,Ooty Lake,/india/ooty/ahead-almost-detail,1.6,217,4451
Wildlife,45 Kms,Half Day,None,Kaziranga National Park,/india/kaziranga/travel-space-system,1.2,262,2997
Heritage,42 Kms,Half Day,None,Hyderabad Palace,/india/hyderabad/agency-animal,2.9,663,7067
Adventure,30 Kms,2-3 Hours,None,Manali Trekking Trail,/india/manali/citizen-for-give,4.6,691,3145
Beach,12 Kms,1-2 Hours,None,Goa Beach,/india/goa/star-agency-effort,1.3,185,7025
Beach,5 Kms,1-2 Hours,None,Goa Beach,/india/goa/offer-garden-save,5.0,735,5349
Adventure,27 Kms,1-2 Hours,None,Rishikesh Trekking Trail,/india/rishikesh/nature-turn-town,1.9,458,2063
Wildlife,5 Kms,2-3 Hours,None,Jim Corbett Sanctuary,/india/jim corbett/prevent-himself,4.6,738,99
Beach,8 Kms,Full Day,None,Chennai Resort,/india/chennai/pattern-democrat,2.2,150,9589
Adventure,4 Kms,2-3 Hours,None,Rishikesh Trekking Trail,/india/rishikesh/growth-child,4.3,682,8574
Wildlife,29 Kms,2-3 Hours,None,Kaziranga Sanctuary,/india/kaziranga/weight-hit-fill,3.6,166,733
Nature,47 Kms,Full Day,None,Leh Lake,/india/leh/north-conference,1.5,256,9419
Beach,16 Kms,Half Day,None,Chennai Beach,/india/chennai/safe-father,2.6,249,5960
Adventure,42 Kms,2-3 Hours,None,Manali Trekking Trail,/india/manali/address-far-ok,1.6,443,8584
Nature,21 Kms,Half Day,None,Ooty Hill Station,/india/ooty/ten-force-age,4.7,363,760
Heritage,27 Kms,2-3 Hours,None,Hyderabad Museum,/india/hyderabad/little-effort,2.2,86,7651
Beach,48 Kms,Full Day,None,Chennai Beach,/india/chennai/speak-economy-bill,3.7,62,411
Wildlife,28 Kms,2-3 Hours,None,Sundarbans National Park,/india/sundarbans/thus-wind-these,4.1,917,705
Heritage,13 Kms,Full Day,None,Kolkata Fort,/india/kolkata/least-take-become,1.8,145,8237
Religious,8 Kms,Full Day,None,Madurai Temple,/india/madurai/eat-between-edge,2.7,425,9467
Adventure,38 Kms,2-3 Hours,None,Goa Rafting Point,/india/goa/end-large-accept,1.8,640,4150
Adventure,29 Kms,2-3 Hours,None,Goa Trekking Trail,/india/goa/result-sell-source,4.4,867,7919
Beach,34 Kms,Full Day,None,Goa Resort,/india/goa/avoid-nature-good,4.7,55,6158
Heritage,43 Kms,2-3 Hours,None,Jaipur Fort,/india/jaipur/onto-organization,1.1,899,2994
Nature,10 Kms,Full Day,None,Leh Lake,/india/leh/prepare-run,1.5,732,3251
Nature,38 Kms,2-3 Hours,None,Ooty Lake,/india/ooty/box-clear-idea,4.4,724,1359
Heritage,23 Kms,2-3 Hours,None,Delhi Fort,/india/delhi/campaign-suddenly,1.1,361,9979
Heritage,41 Kms,Full Day,None,Hyderabad Museum,/india/hyderabad/war-recognize-dog,3.1,596,982
Wildlife,48 Kms,1-2 Hours,None,Kaziranga National Park,/india/kaziranga/responsibility-sell,3.0,718,9458
Adventure,35 Kms,2-3 Hours,None,Goa Trekking Trail,/india/goa/spend-send-deal-you,3.3,326,7765
Nature,22 Kms,1-2 Hours,None,Ooty Lake,/india/ooty/partner-election,1.6,376,4785
Nature,3 Kms,1-2 Hours,None,Munnar Garden,/india/munnar/when-black-meet,1.3,635,2969
Beach,39 Kms,1-2 Hours,None,Puri Beach,/india/puri/billion-account-lot,4.6,855,963
Religious,2 Kms,1-2 Hours,None,Madurai Ghat,/india/madurai/ability-require-own,1.6,170,754
Heritage,5 Kms,Half Day,None,Delhi Museum,/india/delhi/along-pm-method,2.9,578,2795
Beach,32 Kms,Half Day,None,Mumbai Resort,/india/mumbai/something-analysis,4.9,506,8175
Wildlife,26 Kms,1-2 Hours,None,Sundarbans Sanctuary,/india/sundarbans/during-mother-line,1.4,104,1862
Nature,40 Kms,Half Day,None,Munnar Garden,/india/munnar/natural-against,3.2,288,1844
Heritage,22 Kms,2-3 Hours,None,Agra Palace,/india/agra/democrat-often-form,4.4,262,1287
Wildlife,22 Kms,2-3 Hours,None,Jim Corbett National Park,/india/jim corbett/learn-great-animal,2.5,157,8632
Adventure,20 Kms,2-3 Hours,None,Manali Rafting Point,/india/manali/visit-address,2.9,377,1634
Nature,23 Kms,Full Day,None,Ooty Hill Station,/india/ooty/congress-list,1.6,643,5323
Nature,37 Kms,Half Day,None,Ooty Garden,/india/ooty/anyone-here-sure,1.5,154,2059
Nature,37 Kms,2-3 Hours,None,Ooty Hill Station,/india/ooty/cup-success-read,2.0,254,5093
Nature,37 Kms,Full Day,None,Munnar Hill Station,/india/munnar/medical-western,2.3,293,6616
Heritage,45 Kms,2-3 Hours,None,Hyderabad Museum,/india/hyderabad/go-sea-on-boy-whom,4.5,599,8545
Heritage,18 Kms,Full Day,None,Agra Fort,/india/agra/close-rock-your,3.5,762,335
Religious,36 Kms,Full Day,None,Tirupati Ghat,/india/tirupati/media-personal-foot,1.6,356,1965
Wildlife,45 Kms,1-2 Hours,None,Sundarbans Sanctuary,/india/sundarbans/budget-must-air-man,4.5,114,4175
Adventure,33 Kms,1-2 Hours,None,Manali Rafting Point,/india/manali/dog-explain-instead,2.2,645,7279
Adventure,39 Kms,Full Day,None,Manali Rafting Point,/india/manali/ever-short-human,4.3,223,8691
Nature,46 Kms,1-2 Hours,None,Munnar Garden,/india/munnar/though-last-send,3.9,91,7350
Adventure,8 Kms,Full Day,None,Rishikesh Trekking Trail,/india/rishikesh/factor-effect-live,4.3,820,1431
Wildlife,48 Kms,1-2 Hours,None,Jim Corbett Sanctuary,/india/jim corbett/evening-choice-ask,1.0,113,2112
Adventure,20 Kms,Half Day,None,Rishikesh Rafting Point,/india/rishikesh/require-good,3.5,409,1309
Nature,43 Kms,Full Day,None,Shillong Hill Station,/india/shillong/training-affect,3.0,551,2005
Wildlife,14 Kms,2-3 Hours,None,Kaziranga Sanctuary,/india/kaziranga/truth-window-nor,2.2,269,7807
Adventure,9 Kms,Full Day,None,Goa Trekking Trail,/india/goa/beautiful-player,2.1,284,8788
Religious,44 Kms,Full Day,None,Amritsar Temple,/india/amritsar/relationship-four,3.2,462,2819
Religious,43 Kms,Half Day,None,Madurai Ghat,/india/madurai/successful-toward,5.0,955,3568
Wildlife,38 Kms,1-2 Hours,None,Ranthambore Sanctuary,/india/ranthambore/reveal-claim,1.9,708,9983
Heritage,7 Kms,Half Day,None,Delhi Museum,/india/delhi/teach-eight-turn,1.6,453,7507
Heritage,34 Kms,1-2 Hours,None,Jaipur Museum,/india/jaipur/sport-up-give-such,4.1,442,3835
Religious,27 Kms,Half Day,None,Varanasi Ghat,/india/varanasi/production-level,1.4,59,8716
Heritage,42 Kms,Full Day,None,Hyderabad Palace,/india/hyderabad/matter-take-store,2.8,706,9002
Beach,40 Kms,Half Day,None,Puri Beach,/india/puri/show-entire-yet,2.3,53,9799
Adventure,23 Kms,2-3 Hours,None,Manali Rafting Point,/india/manali/majority-general,3.5,630,3349
Religious,41 Kms,2-3 Hours,None,Varanasi Ghat,/india/varanasi/past-do-example,2.6,230,3340
Beach,3 Kms,Half Day,None,Goa Beach,/india/goa/thank-skin-sport-mr,3.5,156,8062
Adventure,33 Kms,Full Day,None,Goa Rafting Point,/india/goa/best-husband-kid,4.3,931,6815
Nature,25 Kms,1-2 Hours,None,Ooty Hill Station,/india/ooty/standard-tv-pay-son,3.8,505,4140
Religious,1 Kms,Full Day,None,Amritsar Temple,/india/amritsar/support-ok-time,4.7,638,4770
Heritage,20 Kms,2-3 Hours,None,Agra Museum,/india/agra/response-speak,2.5,191,9735
Religious,8 Kms,Full Day,None,Rishikesh Ghat,/india/rishikesh/task-party-him,2.9,178,3358
Adventure,22 Kms,2-3 Hours,None,Manali Trekking Trail,/india/manali/compare-most-too,4.9,692,8175
Beach,20 Kms,1-2 Hours,None,Mumbai Resort,/india/mumbai/able-concern-pay,3.2,658,6136
Nature,14 Kms,Full Day,None,Munnar Garden,/india/munnar/service-letter,2.3,181,1767
Heritage,41 Kms,1-2 Hours,None,Hyderabad Museum,/india/hyderabad/radio-suddenly,4.5,647,4482
Religious,45 Kms,1-2 Hours,None,Amritsar Temple,/india/amritsar/member-wish-those,2.1,533,135
Adventure,32 Kms,Half Day,None,Goa Rafting Point,/india/goa/five-meeting-cold,4.2,393,1785
Nature,22 Kms,Half Day,None,Munnar Lake,/india/munnar/difficult-lose,3.1,285,5572
Nature,31 Kms,2-3 Hours,None,Ooty Hill Station,/india/ooty/he-whether-bad,2.0,652,6229
Beach,39 Kms,Half Day,None,Goa Resort,/india/goa/drug-ready-machine,3.2,812,3382
Religious,49 Kms,Full Day,None,Rishikesh Ghat,/india/rishikesh/fly-travel-turn,4.5,564,6667
Nature,37 Kms,1-2 Hours,None,Leh Hill Station,/india/leh/manage-learn-kind,1.4,865,2725
Heritage,30 Kms,2-3 Hours,None,Jaipur Fort,/india/jaipur/various-after-once,1.8,121,5722
Nature,9 Kms,Full Day,None,Shillong Lake,/india/shillong/expert-simple-mean,3.5,652,7106
Wildlife,17 Kms,Half Day,None,Ranthambore Sanctuary,/india/ranthambore/baby-figure-four,4.2,158,9956
Heritage,22 Kms,Full Day,None,Delhi Palace,/india/delhi/design-interview,1.5,406,2363
Adventure,46 Kms,Half Day,None,Goa Trekking Trail,/india/goa/second-history-skin,4.1,299,8850
Beach,16 Kms,2-3 Hours,None,Kochi Resort,/india/kochi/gun-mouth-popular,4.8,554,4379
Nature,44 Kms,Half Day,None,Shillong Hill Station,/india/shillong/public-laugh-police,4.2,305,6913
Wildlife,18 Kms,Half Day,None,Ranthambore National Park,/india/ranthambore/local-stage-artist,3.9,650,5000
Beach,38 Kms,2-3 Hours,None,Kochi Beach,/india/kochi/expert-herself,1.2,521,3937
Beach,23 Kms,1-2 Hours,None,Mumbai Resort,/india/mumbai/evening-hear-agency,4.4,841,5692
Religious,45 Kms,Full Day,None,Madurai Ghat,/india/madurai/where-whom-from-win,3.5,458,3554
Heritage,38 Kms,2-3 Hours,None,Kolkata Palace,/india/kolkata/expect-pressure,1.4,829,2083
Beach,45 Kms,1-2 Hours,None,Kochi Resort,/india/kochi/concern-claim-wrong,2.0,340,2654
Nature,30 Kms,Half Day,None,Leh Hill Station,/india/leh/middle-model-see,2.3,206,4862
Wildlife,42 Kms,Full Day,None,Kaziranga Sanctuary,/india/kaziranga/action-investment,1.9,406,2820
Adventure,10 Kms,1-2 Hours,None,Rishikesh Trekking Trail,/india/rishikesh/from-market,1.5,238,4343
Adventure,6 Kms,1-2 Hours,None,Rishikesh Trekking Trail,/india/rishikesh/investment-argue,1.7,571,5153
Beach,46 Kms,2-3 Hours,None,Chennai Beach,/india/chennai/anything-memory,1.9,155,2668
Nature,40 Kms,1-2 Hours,None,Munnar Garden,/india/munnar/after-the-now-range,3.5,684,1191
Wildlife,21 Kms,1-2 Hours,None,Kaziranga Sanctuary,/india/kaziranga/draw-stop-wide-none,1.9,679,2571
Adventure,19 Kms,Half Day,None,Rishikesh Rafting Point,/india/rishikesh/we-public-authority,2.8,207,3999
Religious,24 Kms,2-3 Hours,None,Amritsar Church,/india/amritsar/likely-pm-meeting,1.5,517,1321
Beach,14 Kms,2-3 Hours,None,Mumbai Beach,/india/mumbai/side-mrs-doctor,5.0,721,5615
Wildlife,37 Kms,1-2 Hours,None,Kaziranga Sanctuary,/india/kaziranga/popular-serve-you,1.8,112,1430
Adventure,17 Kms,Half Day,None,Manali Trekking Trail,/india/manali/those-worker-much,2.1,147,9438
Nature,30 Kms,Half Day,None,Ooty Lake,/india/ooty/certain,3.8,515,559
Heritage,4 Kms,Half Day,None,Hyderabad Fort,/india/hyderabad/business-including,3.8,368,246
Adventure,4 Kms,Half Day,None,Goa Rafting Point,/india/goa/effort-however,4.2,354,6181
Adventure,28 Kms,1-2 Hours,None,Ladakh Rafting Point,/india/ladakh/section-mother-keep,3.4,997,833
Heritage,17 Kms,2-3 Hours,None,Agra Palace,/india/agra/stock-economic,1.6,973,4473
Heritage,26 Kms,Half Day,None,Agra Palace,/india/agra/cultural-marriage,2.7,298,6594
Wildlife,2 Kms,Full Day,None,Ranthambore National Park,/india/ranthambore/then-operation-seat,3.8,223,1423
Religious,47 Kms,1-2 Hours,None,Madurai Temple,/india/madurai/artist-her-record,3.7,316,8217
Heritage,33 Kms,Half Day,None,Jaipur Museum,/india/jaipur/cover-region-become,3.2,70,4063
Heritage,18 Kms,Half Day,None,Kolkata Museum,/india/kolkata/find-plant-lead,4.6,133,5292
Religious,10 Kms,2-3 Hours,None,Rishikesh Temple,/india/rishikesh/hour-it-foreign,1.3,554,9346
Adventure,19 Kms,2-3 Hours,None,Rishikesh Trekking Trail,/india/rishikesh/act-sense-myself,3.6,184,4821
Heritage,47 Kms,Half Day,None,Jaipur Fort,/india/jaipur/daughter-now-impact,1.6,922,6940
Religious,50 Kms,1-2 Hours,None,Rishikesh Ghat,/india/rishikesh/it-full-others,4.9,424,1899
Nature,34 Kms,Full Day,None,Shillong Lake,/india/shillong/bill-wonder-theory,2.1,677,9535
Beach,8 Kms,1-2 Hours,None,Mumbai Beach,/india/mumbai/who-while-political,2.1,107,2819
Nature,24 Kms,2-3 Hours,None,Leh Hill Station,/india/leh/without-another,1.9,510,1340
Beach,26 Kms,1-2 Hours,None,Kochi Beach,/india/kochi/class-compare-boy,4.2,727,213
Beach,45 Kms,2-3 Hours,None,Kochi Resort,/india/kochi/start-sign-feeling,4.1,495,317
Adventure,37 Kms,Full Day,None,Manali Rafting Point,/india/manali/customer-speak,1.3,119,3582
Religious,24 Kms,1-2 Hours,None,Madurai Temple,/india/madurai/race-need-court-leg,2.5,446,4040
Nature,37 Kms,1-2 Hours,None,Munnar Lake,/india/munnar/attorney-rise,4.3,618,7125
Nature,30 Kms,2-3 Hours,None,Shillong Lake,/india/shillong/do-serious-price,2.2,907,7301
Religious,42 Kms,2-3 Hours,None,Amritsar Temple,/india/amritsar/it-base-large,2.1,400,5781
Wildlife,14 Kms,Half Day,None,Kaziranga National Park,/india/kaziranga/author-cultural,4.3,355,4735
Nature,46 Kms,1-2 Hours,None,Munnar Garden,/india/munnar/get-keep-simple,3.5,932,3936
Beach,24 Kms,2-3 Hours,None,Puri Beach,/india/puri/woman-perhaps-help,1.1,249,5107
Wildlife,14 Kms,2-3 Hours,None,Ranthambore National Park,/india/ranthambore/have-trip-happen,4.0,988,2374
Religious,21 Kms,1-2 Hours,None,Tirupati Ghat,/india/tirupati/building-day-avoid,4.7,758,8320
Nature,49 Kms,1-2 Hours,None,Munnar Garden,/india/munnar/modern-begin-along,4.1,529,379
Religious,10 Kms,1-2 Hours,None,Tirupati Church,/india/tirupati/close-represent,4.7,208,3127
Heritage,38 Kms,1-2 Hours,None,Agra Palace,/india/agra/become-picture-job,1.4,751,8657
Heritage,11 Kms,2-3 Hours,None,Kolkata Museum,/india/kolkata/structure-since,3.5,663,4048
Beach,16 Kms,2-3 Hours,None,Goa Beach,/india/goa/year-political,1.3,880,3847
Nature,47 Kms,Full Day,None,Ooty Lake,/india/ooty/paper-machine-crime,3.3,951,1574
Nature,6 Kms,Half Day,None,Ooty Garden,/india/ooty/likely-program,3.2,669,9115
Heritage,7 Kms,1-2 Hours,None,Hyderabad Palace,/india/hyderabad/song-lay-call,3.9,424,4210
Wildlife,27 Kms,2-3 Hours,None,Sundarbans National Park,/india/sundarbans/huge-modern-idea,4.9,425,9399
Heritage,17 Kms,Full Day,None,Delhi Palace,/india/delhi/top-job-election,2.3,356,7061
Wildlife,26 Kms,Half Day,None,Ranthambore Sanctuary,/india/ranthambore/raise-five,5.0,343,2624
Religious,38 Kms,Half Day,None,Madurai Temple,/india/madurai/pass-woman-evening,4.9,286,9034
Beach,4 Kms,2-3 Hours,None,Chennai Resort,/india/chennai/see-physical-follow,2.8,270,50
Beach,7 Kms,Full Day,None,Puri Resort,/india/puri/coach,2.1,216,227
Wildlife,41 Kms,Half Day,None,Jim Corbett Sanctuary,/india/jim corbett/focus-still-hand,2.3,282,3437
Adventure,41 Kms,Full Day,None,Rishikesh Trekking Trail,/india/rishikesh/recent-traditional,3.9,372,2769
Adventure,10 Kms,Half Day,None,Goa Rafting Point,/india/goa/evening-sometimes,2.0,562,5203
Wildlife,8 Kms,Full Day,None,Ranthambore National Park,/india/ranthambore/arrive-i-final-read,1.6,192,7227
Religious,2 Kms,1-2 Hours,None,Tirupati Ghat,/india/tirupati/stop-image-building,4.7,800,6973
Adventure,33 Kms,Half Day,None,Goa Rafting Point,/india/goa/campaign-hour-last,1.2,193,5776
Religious,18 Kms,Full Day,None,Madurai Ghat,/india/madurai/turn-word-ok-team,3.1,305,7506
Adventure,22 Kms,Full Day,None,Ladakh Rafting Point,/india/ladakh/agency-charge,2.1,104,8123
Adventure,37 Kms,Half Day,None,Ladakh Trekking Trail,/india/ladakh/enough-want-region,2.1,92,3797
Wildlife,4 Kms,Half Day,None,Sundarbans Sanctuary,/india/sundarbans/care-want-land-nice,2.9,580,6311
Religious,6 Kms,Half Day,None,Madurai Temple,/india/madurai/expect-happy-we,1.8,748,273
Nature,36 Kms,Half Day,None,Leh Garden,/india/leh/born-film-security,1.2,779,9290
Wildlife,21 Kms,2-3 Hours,None,Jim Corbett Sanctuary,/india/jim corbett/nature-probably,2.8,651,6165
Beach,50 Kms,Full Day,None,Chennai Resort,/india/chennai/wall-enter-own-wind,4.9,810,5021
Nature,5 Kms,Full Day,None,Ooty Hill Station,/india/ooty/pick-hold-note,1.4,923,6683
Adventure,44 Kms,Half Day,None,Ladakh Trekking Trail,/india/ladakh/pass-someone-yet,2.7,530,4117
Nature,10 Kms,Full Day,None,Leh Lake,/india/leh/radio-adult-stop,5.0,427,227
Religious,27 Kms,Half Day,None,Amritsar Ghat,/india/amritsar/learn-read-imagine,4.5,811,6927
Adventure,42 Kms,Half Day,None,Goa Rafting Point,/india/goa/serve-project,1.7,970,2489
Wildlife,44 Kms,Full Day,None,Sundarbans National Park,/india/sundarbans/success-allow,1.9,966,3901
Nature,42 Kms,1-2 Hours,None,Leh Garden,/india/leh/business-action,3.4,234,1857
Wildlife,18 Kms,Full Day,None,Kaziranga National Park,/india/kaziranga/pretty-claim-paper,2.9,537,3591
Religious,32 Kms,1-2 Hours,None,Amritsar Temple,/india/amritsar/expect-wall-open,2.6,956,6222
Wildlife,48 Kms,2-3 Hours,None,Jim Corbett Sanctuary,/india/jim corbett/project-culture,3.8,457,7334
Nature,2 Kms,Half Day,None,Shillong Lake,/india/shillong/family-activity,1.2,135,3833
Nature,11 Kms,Full Day,None,Shillong Lake,/india/shillong/laugh-can-which,1.7,866,5707
Adventure,1 Kms,1-2 Hours,None,Ladakh Rafting Point,/india/ladakh/raise-music-half,4.3,70,5963
Heritage,28 Kms,Half Day,None,Jaipur Fort,/india/jaipur/doctor-word-wear,2.1,213,8240
Beach,4 Kms,2-3 Hours,None,Kochi Beach,/india/kochi/vote-two-perform,4.8,890,920
Adventure,34 Kms,Full Day,None,Goa Trekking Trail,/india/goa/than-drive-mr-each,3.9,741,1380
Beach,21 Kms,Half Day,None,Kochi Beach,/india/kochi/so-force-class-i,4.2,141,9665
Wildlife,1 Kms,2-3 Hours,None,Jim Corbett National Park,/india/jim corbett/state-world,4.7,609,4561
Nature,12 Kms,Half Day,None,Shillong Hill Station,/india/shillong/national-leg,4.2,792,1058
Heritage,26 Kms,Half Day,None,Agra Museum,/india/agra/foreign-discussion,3.0,919,6773
Beach,33 Kms,2-3 Hours,None,Kochi Beach,/india/kochi/surface-serious,1.5,971,911
Adventure,31 Kms,Full Day,None,Ladakh Rafting Point,/india/ladakh/water-water,1.7,121,6737
Beach,38 Kms,Half Day,None,Chennai Resort,/india/chennai/during-ball-whose,3.7,655,1775
Adventure,28 Kms,Full Day,None,Rishikesh Trekking Trail,/india/rishikesh/six-structure-time,2.5,618,4320
Wildlife,5 Kms,Full Day,None,Kaziranga Sanctuary,/india/kaziranga/save-find-little,2.9,83,5907
Adventure,43 Kms,Full Day,None,Rishikesh Trekking Trail,/india/rishikesh/second-people,3.8,236,6052
Nature,4 Kms,Full Day,None,Leh Lake,/india/leh/ball-allow,4.1,837,5930
Nature,9 Kms,Full Day,None,Shillong Lake,/india/shillong/need-pressure-join,3.3,908,1445
Wildlife,10 Kms,2-3 Hours,None,Sundarbans Sanctuary,/india/sundarbans/nearly-third-enough,4.4,633,7780
Adventure,42 Kms,Half Day,None,Rishikesh Rafting Point,/india/rishikesh/even-important,4.7,768,2140
Beach,35 Kms,Half Day,None,Kochi Beach,/india/kochi/trip-section-space,2.1,448,4191
